Timestamp dT0 sum(dT0) dT1 sum(dT1) dT2 sum(dT2) L0 L1N L1S L2 30S(Tg) 15S(Tg) 15N(Tg) 30N(Tg)
2057 -0.0627564161449 1.82406985761 -0.0181538566663 -2.3293994497 -0.0399650472632 -0.0416424924963 0.125922035979 0 0.125922035979 0 2.51844072 5.66649162 0. 0.
2058 0.0124074606056 1.83647731822 0.000842705677875 -2.32855674402 -0.0577939036275 -0.0416424924963 0.130994591452 0 0.130994591452 0 2.61989183 5.89475662 0. 0.
2059 -0.0805760118981 1.75590130632 -0.0549697795811 -2.3835265236 -0.0338726274636 -0.0416424924963 0.131288452888 0 0.131288452888 0 2.62576906 5.90798038 0. 0.
2060 -0.10757898272 1.6483223236 -0.0032294178537 -2.38675594145 -0.0735659200695 -0.0416424924963 0.132295603138 0 0.132295603138 0 2.64591206 5.95330214 0. 0.
2061 -0.045771851399 1.6025504722 0.083640459837 -2.30311548161 -0.028134137159 -0.0416424924963 0.136059048761 0 0.136059048761 0 2.72118098 6.12265719 0. 0.
2062 0.182151902167 1.78470237437 0.0656552497334 -2.23746023188 -0.0545878544401 -0.0416424924963 0.147033433261 0 0.147033433261 0 2.94066867 6.6165045 0. 0.
2063 0.0267467046891 1.81144907906 0.140894885924 -2.09656534596 0.0289314207607 -0.0416424924963 0.148148982843 0 0.148148982843 0 2.96297966 6.66670423 0. 0.
2064 -0.0584624925369 1.75298658652 0.154070934833 -1.94249441113 0.0103956586628 -0.0416424924963 0.14898979092 0 0.14898979092 0 2.97979582 6.70454059 0. 0.
2065 0.0525003083044 1.80548689482 0.12894541545 -1.81354899568 0.015548853727 -0.0260936387693 0.155451165817 0 0.1438512325 0 2.87702465 6.82130346 0.347998 0.
2066 -0.165214334673 1.64027256015 0.097964434291 -1.71558456139 0.0582935478037 0.0321999090344 0.151913565526 0 0.135303578334 0.0012403930073 2.75568729 6.54974885 0.46108783 0.04961572
2067 -0.112152805071 1.52811975508 0.143030056399 -1.57255450499 0.0544999360665 0.0866998451009 0.154302195185 0 0.120599288572 0.0181421365391 3.13767123 5.89379109 0.4668231 0.72568546
2068 -0.0203879881133 1.50773176697 0.0691341701691 -1.50342033482 -0.0690389844542 0.0176608606467 0.159078391153 0 0.121610943775 0 2.43221888 6.59651589 1.12402342 0.
2069 0.076428892273 1.58416065924 0.0540595104409 -1.44936082438 -0.0230362476282 -0.00537538698146 0.165718788793 0 0.120260583336 0 2.40521167 6.77547241 1.36374616 0.
2070 0.0951800700354 1.67934072928 0.0595154831765 -1.3898453412 0.0440346254088 0.0386592384274 0.171273730627 0 0.116410703623 0 2.32821407 6.88437247 1.64589081 0.
